# Deutsche Bedeutungen und Beispielsätze für Kaishi (#134), Henning 2026-09-21.
#
# Geschlüsselt auf die KARTEN-ID, nicht auf das Wort: 24 Wörter kommen im Deck
# doppelt vor, mit verschiedenen Bedeutungen (もう „schon"/„noch", 聞く
# „hören"/„fragen"). Eine wortgeschlüsselte Datei gäbe beiden Karten dasselbe
# und verlöre eine davon — siehe #134 und import/lib/tagging.js.
#
# Übersetzt wird aus dem JAPANISCHEN; die englische Zeile aus Kaishi ist die
# Gegenprobe, nicht die Vorlage. Kein Modell schreibt hier Bedeutungen, die es
# sich ausdenkt: jede Zeile hat drei Quellen, die übereinstimmen müssen — das
# Wort, die englische Bedeutung und der Beispielsatz.
#
# VIER KONVENTIONEN, einmal entschieden und 250-mal gleich angewandt:
#
#  1. „to <Verb>" wird der blanke Infinitiv: „machen", nicht „zu machen".
#  2. Die Zahl der Bedeutungen folgt dem Englischen. „to hit, to strike" wird
#     zweigliedrig. Das ist es, was die Karten voneinander trennt: mit nur je
#     einem deutschen Wort fielen im ganzen Deck 395 Karten zusammen statt 67
#     (gemessen 2026-09-21). Wo Deutsch anders schneiden muss, um zwei Karten
#     unterscheidbar zu halten, darf es das — und die Zeile bekommt eine Notiz.
#  3. Klammern bleiben Klammern, an derselben Stelle: „(polite)" → „(höflich)".
#  4. Substantive groß, Verben und Adjektive klein — deutsche Rechtschreibung,
#     auch wenn das Englische alles kleinschreibt.
#
# Spalten: card_id, wort, wort_de, satz_de, notiz
1708637440202	説明	Erklärung	Die Erklärung zu dieser Grammatik verstehe ich nicht richtig.	
1708637440052	飲む	trinken	Ich trinke Wasser.	
1708637440028	今まで	bis jetzt, bisher	Wo warst du bis jetzt?	
1708637440030	あいつ	der Kerl da (salopp)	Der Kerl ist wirklich in Ordnung.	
1708637440029	奴	Kerl, der da (abfällig)	Der Kerl hört nicht auf das, was man ihm sagt.	
1708637440031	もし	falls, wenn	Falls du Zeit hast, wollen wir zusammen Mittag essen?	
1708637440203	決める	entscheiden, festlegen	Legen wir die Uhrzeit für die Besprechung fest.	
1708637440032	理解	Verständnis, Begreifen	Danke für dein Verständnis.	
1708637440204	女性	Frau (erwachsen, sachlich)	Wie viele Frauen kommen zu der Feier?	
1708637439910	いつ	wann	Wann kommt sie?	
1708637440054	時	Zeitpunkt, Gelegenheit	Wenn ich frei habe, lese ich Bücher.	
1708637440055	時	Uhr (bei der Uhrzeit)	A: „Wie spät ist es?“ B: „Drei Uhr.“	Dasselbe Zeichen 時 wie oben: dort der Zeitpunkt, hier die Uhrzeit.
1708637440033	夢	Traum	Mein Traum ist es, zu unterrichten.	Wörtlich „Lehrer(in) zu werden“ — Deutsch erzwingt ein Geschlecht, deshalb umformuliert.
1708637440205	頂く	erhalten (bescheidene Form)	Eine Kundin hat mir Süßigkeiten geschenkt.	
1708637440365	頂きます	guten Appetit (Dank vor dem Essen)	Guten Appetit.	Wörtlich „ich empfange“ — es gibt keine deutsche Entsprechung, „guten Appetit“ trifft den Anlass.
1708637440206	敵	Feind	Dort drüben lauert der Feind.	Nicht „Gegner“ wie 相手 — 敵 ist der Feind, 相手 das Gegenüber.
1708637440207	起きる	sich ereignen, passieren	In der Nachbarschaft gab es Einbrüche.	
1708637440208	起きる	aufstehen, wach werden	Ich stehe jeden Morgen um sechs auf.	Dasselbe Wort 起きる wie oben: dort passiert etwas, hier steht jemand auf.
1708637440037	おかしい	seltsam, verdächtig	Er benimmt sich seltsam.	
1708637440209	落ちる	fallen, herunterfallen	Meine Tasche ist heruntergefallen.	
1708637440210	足	Bein, Fuß	Er hat lange Beine.	
1708637440211	それに	außerdem, dazu	An langen Wochenenden sind die Hotels teuer. Außerdem ist überall viel los.	
1708637440212	先に	vorher, voraus	Dann gehen wir schon mal vor.	
1708637440213	魔法	Zauber, Magie	Sie ist wie verzaubert.	
1708637440039	女の子	Mädchen	Kennst du das Mädchen da?	
1708637440214	探す	suchen	Ich suche schon eine Weile einen rosa Pullover.	
1708637440215	子供	Kind, Kinder	Im Zug haben Kinder Krach gemacht.	
1708637439907	明日	morgen	Morgen gehe ich zur Schule.	
1708637440040	寝る	schlafen, schlafen gehen	Gehen wir schlafen.	
1708637439933	昨日	gestern	Gestern habe ich einen Freund getroffen.	
1708637440216	怒る	wütend werden, schimpfen	Er wurde wütend, weil sie gelogen hat.	
1708637440041	伝える	übermitteln, weitergeben	Sag das bitte allen weiter.	Nicht „mitteilen“ wie 教える — 伝える gibt etwas weiter, das man selbst gehört hat.
1708637440217	笑顔	Lächeln, lachendes Gesicht	Das Lächeln des Babys ist süß.	
1708637440042	小さい	klein	Meine Kamera ist klein.	
1708637440043	選ぶ	wählen, aussuchen	Geschenke auszusuchen macht großen Spaß.	
1708637440218	先輩	Ältere, Ältere (in Schule oder Beruf)	Hat sich deine Mentorin gemeldet?	先輩 ist, wer länger dabei ist — Schule, Verein, Firma. Im Deutschen gibt es das Wort nicht, die Bedeutung erklärt es.
1708637440219	続く	andauern, anhalten	Es regnet schon seit zwei Wochen.	Gegenstück zu 続ける: 続く dauert von selbst an, 続ける setzt jemand fort.
1708637440220	こんなに	so sehr (wie hier)	So ein interessantes Buch habe ich zum ersten Mal gelesen.	Gebaut wie こ/そ sonst auch: こんなに zeigt auf das Hiesige, そんなに auf das, wovon du sprichst.
1708637440221	変	komisch, merkwürdig	Ich höre ein komisches Geräusch.	Nicht „seltsam, verdächtig“ wie おかしい — 変 ist das Ungewohnte ohne Verdacht.
1708637440222	読む	lesen	Ich lese ein Buch auf Japanisch.	
1708637440223	当然	nur logisch, nicht anders zu erwarten	Dass sie wütend wird, ist nur logisch.	Nicht „natürlich“ wie もちろん — 当然 sagt, dass es gar nicht anders sein kann.
1708637440224	情報	Information, Auskunft	Ich hätte gern Auskunft über das Hotel.	
1708637440044	座る	sitzen, sich setzen	Setz dich bitte.	
1708637440225	見つける	finden, entdecken	Ich habe eine neue Arbeit gefunden.	
1708637440045	簡単	einfach, unkompliziert	Dieser Test ist wirklich einfach.	
1708637440226	少女	junges Mädchen	Das Mädchen nahm die Hand ihrer Mutter.	
1708637440227	大変	schlimm, ernst	Es ist etwas Schlimmes passiert.	
1708637440228	かなり	ziemlich, recht	Er kann ziemlich gut Englisch.	
1708637440046	お願い	Bitte, Gefallen	Ich habe eine Bitte.	
1708637440229	下	unter, unterhalb	Die Geldbörse lag unter dem Schreibtisch.	
1708637440230	下	unter (der Leitung von)	Ich habe meine Arbeit bei diesem Professor geschrieben.	Dasselbe Zeichen 下 wie oben: dort der Ort, hier die Leitung.
1708637440231	かかる	dauern, kosten	Mit dem Rad dauert es ungefähr zehn Minuten.	
1708637440232	掛かる	hängen (an etwas), aufgehängt sein	Da hängt ein schöner Kalender, oder?	Gegenstück zu 掛ける: 掛かる hängt schon, 掛ける hängt jemand hin.
1708637440233	一度	einmal, ein Mal	Ich war einmal zur Kirschblüte draußen.	
1708637440234	完全	vollkommen, makellos	Dieser alte Tempel ist bis heute vollkommen erhalten.	
1708637440235	後ろ	hinten, Rückseite	Dreh dich um.	
1708637440236	泣く	weinen	Meine kleine Schwester weint schnell.	
1708637440237	状態	Verfassung, Beschaffenheit	Die Straßen sind hier in sehr schlechtem Zustand.	Nicht „Zustand, Anblick“ wie 様子 und nicht „Lage“ wie 状況 — 状態 ist die Beschaffenheit einer Sache.
1708637440580	娘	Tochter	Meine Tochter ist in Amerika.	
1708637440047	進む	vorwärtsgehen, vorankommen	Geh bitte nach vorn.	
1708637440238	関係	Beziehung, Zusammenhang	Er hat mit dem Vorfall nichts zu tun.	
1708637440239	向ける	richten auf, hinwenden	Er hat seinen Chef wütend angesehen.	
1708637440240	奥	das Innere, hinterster Teil	Die Schere lag ganz hinten im Schreibtisch.	
1708637440241	軽い	leicht (im Gewicht)	Diese Schuhe sind sehr leicht.	
1708637440242	返す	zurückgeben, zurückzahlen	Ich habe das Buch in die Bibliothek zurückgebracht.	
1708637440243	現れる	erscheinen, auftauchen	Zwischen den Wolken kam die Sonne hervor.	
1708637440244	痛い	schmerzhaft, aua	Mir tut der Zahn weh.	
1708637440245	どうやら	anscheinend, offenbar	Morgen regnet es anscheinend.	
1708637440048	全く	völlig, ganz und gar	Ich verstehe überhaupt nichts.	
1708637440246	点ける	anmachen, einschalten	Mach bitte das Licht an.	
1708637440247	付ける	anbringen, hinzufügen	Ich habe eine Zugabe dazugelegt.	Gleich ausgesprochen wie 点ける (anmachen), aber ein anderes Wort.
1708637440248	一瞬	einen Wimpernschlag lang, blitzartig	Einen Moment lang traute ich meinen Ohren nicht.	
1708637440049	なぜ	warum	Warum bist du nicht gekommen?	Gleichbedeutend mit どうして — 為せ ist die schriftlichere Form.
1708637440249	隠す	verstecken, verbergen	Verheimlichst du mir etwas?	
1708637440250	準備	Vorbereitung, Vorkehrungen	Ich habe die Besprechung für morgen vorbereitet.	
1708637440251	そろそろ	allmählich, es wird Zeit	Wollen wir langsam anfangen?	
1708637440051	水	Wasser	Ich trinke Wasser.	
1708637440252	落ち着く	sich beruhigen, zur Ruhe kommen	Beruhige dich und hör mir zu.	
1708637440253	恥ずかしい	peinlich, verlegen	Das war sehr peinlich.	
1708637440254	場合	Fall (wenn etwas eintritt)	Falls du etwas nicht verstehst, frag mich bitte.	
1708637440255	しっかり	fest, sicher	Halt es mit beiden Händen gut fest.	
1708637440256	しっかり	zuverlässig, gefestigt	Er ist jung und trotzdem zuverlässig.	Dasselbe Wort しっかり wie oben: dort der feste Griff, hier der feste Charakter.
1708637440257	髪	Haar, Frisur	Gestern habe ich mir die Haare schneiden lassen.	
1708637439864	本	Buch	Das war ein gutes Buch, oder?	
1708637440258	元	ehemalig, Ex-	Die Person da ist ein ehemaliger Tischtennisspieler.	
1708637440259	得る	erlangen, gewinnen	Er hat viel Geld bekommen.	
1708637440260	すぐ	sofort, gleich	Ich komme sofort.	
1708637440262	昔	früher, in alten Zeiten	Früher war hier Meer.	
1708637440009	変える	ändern, verändern	Ich verlege den vereinbarten Termin.	Gegenstück zu 変わる: 変わる ändert sich von selbst, 変える ändert jemand.
1708637440264	動き	Bewegung	Schauen wir zuerst, wie sich der Gegner bewegt.	
1708637440265	見つめる	anstarren, unverwandt ansehen	Er hat das Bild die ganze Zeit angesehen.	
1708637440266	幸せ	Glück, glücklich	Ich bin glücklich, gute Freunde zu haben.	
1708637440267	記憶	Erinnerung, Gedächtnis	An die Zeit damals erinnere ich mich genau.	
1708637440268	反応	Reaktion	Sie hat gut reagiert.	
1708637440269	私たち	wir	Wir heiraten nächsten Monat.	
1708637440270	とにかく	jedenfalls, auf jeden Fall	Fahren wir jedenfalls erst einmal hin.	
1708637440271	勝手	eigenmächtig, selbstsüchtig	Sag nicht dauernd so selbstsüchtige Sachen.	
1708637440272	攻撃	Angriff, Attacke	2003 griffen die USA den Irak an.	
1708637440273	開ける	öffnen, aufmachen	Mach bitte das Fenster auf.	Gegenstück zu 開く: 開く geht auf, 開ける macht jemand auf.
1708637440274	黙る	schweigen, still werden	Er arbeitet immer schweigend.	
1708637440275	最近	in letzter Zeit, neulich	In letzter Zeit habe ich viel zu tun.	
1708637440276	全員	alle Mitglieder, die ganze Mannschaft	Alle in der Mannschaft haben ein Namensschild bekommen.	
1708637440277	せい	Schuld (an etwas), Verschulden	Schieb deine Fehler nicht auf andere.	
1708637440278	深い	tief, tiefgründig	Der Teich ist sehr tief.	
1708637440279	別	ein anderer, verschieden	Zeig mir bitte noch ein anderes Buch.	
1708637440280	決まる	festgelegt werden, feststehen	Die Reisetermine stehen fest.	Gegenstück zu 決める: 決まる steht fest, 決める legt jemand fest.
1708637440281	しばらく	eine Weile, vorerst	Er ruht sich dort eine Weile aus.	
1708637440282	行う	durchführen, veranstalten	1998 fanden in Japan die Winterspiele statt.	
1708637440283	上がる	hinaufgehen, steigen	Wir sind in den ersten Stock hinaufgegangen.	Gegenstück zu 上げる: 上がる steigt selbst, 上げる hebt jemand.
1708637440284	隣	nebenan, benachbart	Im Haus nebenan gibt es einen Hund.	
1708637440285	扉	Tür, Pforte	Er hat die Tür geöffnet.	
1708637440286	指	Finger, Zeh	Er hat dicke Finger.	
1708637440287	結果	Ergebnis, Resultat	Ich will das Ergebnis des Spiels bald wissen.	
1708637440288	与える	zuteilwerden lassen, versetzen	Die Nachricht hat ihm einen schweren Schock versetzt.	
1708637440289	道	Weg, Straße	Diesen Weg kenne ich.	
1708637440290	乗る	einsteigen, fahren mit	Nimm ab dem Bahnhof bitte ein Taxi.	
1708637440291	特に	besonders, vor allem	Ich habe keine besonderen Fragen.	
1708637440057	二	zwei	Die Person habe ich zweimal getroffen.	
1708637440292	形	Form, Umriss	Dieser Keks hat die Form eines Sterns.	
1708637440293	さあ	tja, hm	A: „Wer gewinnt wohl?“ B: „Tja … ich weiß es nicht.“	
1708637439883	全然	überhaupt nicht, gar nicht	Ich sehe überhaupt nicht fern.	
1708637440294	血	Blut	Du blutest.	
1708637440295	更に	obendrein, noch weiter	Er hat obendrein weiter gefragt.	
1708637440296	用意	Bereitstellung, Bereithalten	Das Essen ist fertig.	Nah an 準備 — 用意 ist das Bereitstellen, 準備 das Sichvorbereiten.
1708637440297	負ける	verlieren (im Wettkampf), unterliegen	Yamada hat gegen Huang verloren.	
1708637440298	神	Gott, Gottheit	Er glaubt an Gott.	
1708637440299	実は	in Wahrheit, eigentlich	Eigentlich fahre ich nächsten Monat in mein Land zurück.	
1708637440300	服	Kleidung	Gestern habe ich Kleidung gekauft.	
1708637440301	不思議	rätselhaft, wundersam	Das ist eine sehr rätselhafte Geschichte.	
1708637439905	学校	Schule	Die Schule ist in Japan.	
1708637440302	意識	Bewusstsein	Er hat das Bewusstsein verloren.	
1708637440303	一体	um alles in der Welt	Was ist hier eigentlich los?	
1708637440304	とりあえず	fürs Erste, vorläufig	Ich sage ihnen fürs Erste Bescheid.	
1708637440305	送る	schicken, senden	Ich habe ein Paket zu ihm nach Hause geschickt.	
1708637440306	では	nun denn, in dem Fall	Und wie wäre es mit diesem hier? Er kostet 60.000 Yen.	
1708637440307	安心	Beruhigung, Erleichterung	Das zu hören hat mich beruhigt.	
1708637440308	失う	verlieren, einbüßen	Er hat bei dem Erdbeben seine Eltern verloren.	Nicht „verlieren“ wie 負ける — 失う verliert etwas, 負ける verliert gegen jemanden.
1708637439931	友達	Freund, Freundin	Ich war mit einem Freund im Restaurant.	
1708637440309	行動	Handeln, Verhalten	Sein Verhalten verstehe ich nicht.	
1708637440310	触れる	berühren, in Berührung kommen	Als sich unsere Hände berührten, hat mein Herz geklopft.	
1708637439999	失礼します	Entschuldigung (beim Kommen oder Gehen)	Entschuldigung.	
1708637440311	そもそも	von vornherein, überhaupt	Er passte von vornherein nicht zu dieser Arbeit.	
1708637440312	少ない	wenig, gering	Dieses Jahr regnet es wenig.	
1708637440313	結局	schließlich, am Ende	Was wollte er am Ende eigentlich sagen?	
1708637440314	空	Himmel	Der Himmel ist tiefblau.	
1708637440315	済む	erledigt sein, gut ausgehen	Die Operation meines Vaters ist gut verlaufen.	
1708637440316	任せる	überlassen, anvertrauen	Diese Arbeit überlasse ich dir.	
1708637440317	赤い	rot	Ich habe einen roten Mantel gekauft.	
1708637440318	大事	wichtig, wertvoll	Sie ist mir ein wichtiger Mensch.	
1708637440319	残す	hinterlassen, übrig lassen	Sie hat eine Nachricht hinterlassen.	Gegenstück zu 残る: 残る bleibt übrig, 残す lässt jemand übrig.
1708637440320	止まる	stehen bleiben, zum Stehen kommen	Auf der Straße steht ein großer Bus.	Gegenstück zu 止める: 止まる bleibt stehen, 止める hält jemand an.
1708637440321	朝	Morgen, Vormittag	Morgens stehe ich um sechs auf.	
1708637440322	命	Leben (als Gut), Lebenskraft	Es gibt nichts Wichtigeres als das Leben.	
1708637440323	不安	Unruhe, Beklommenheit	Morgen muss ich zur Untersuchung ins Krankenhaus, das macht mich etwas unruhig.	
1708637440324	結構	nein danke (höflich abgelehnt)	Ich bin satt, deshalb keinen Nachschlag, danke.	
1708637440325	結構	recht gut, durchaus	Die Brille steht ihr recht gut.	Dasselbe Wort 結構 wie oben — einmal die höfliche Ablehnung, einmal die Verstärkung.
1708637440326	新しい	neu	Sein Auto ist neu.	
1708637440327	程度	Ausmaß, Grad	Bei einer Verletzung von diesem Ausmaß ist alles in Ordnung.	
1708637440035	難しい	schwierig, schwer	Dieses Buch ist schwierig, oder?	
1708637440328	壁	Wand, Mauer	An der Wand hängt ein Bild.	
1708637440006	約束	Versprechen, Verabredung	Ich bin mit einer Freundin verabredet.	
1708637439884	面白い	interessant, unterhaltsam	Dieses Buch war überhaupt nicht interessant.	
1708637440329	用	Anliegen, Angelegenheit	Brauchst du mich für etwas?	
1708637440330	背中	Rücken	Mein Rücken juckt.	
1708637440331	気付く	bemerken, merken	Ich habe mir die Haare schneiden lassen, aber mein Mann hat es nicht gemerkt.	
1708637440332	いきなり	unvermittelt, ohne Vorwarnung	Von hinten hat mir jemand unvermittelt auf die Schulter getippt.	
1708637440333	渡す	übergeben, hinüberreichen	Ich habe ihm den Brief übergeben.	
1708637440334	喜ぶ	sich freuen	Sie hat sich sehr gefreut.	
1708637440335	可愛い	niedlich, herzig	Meine kleine Schwester liebt niedliche Kleidung.	
1708637439966	元気	munter, gesund	Die Großmutter von Smith ist munter.	
1708637440336	始まる	beginnen (von selbst), losgehen	Meine neue Arbeit hat begonnen.	Gegenstück zu 始める: 始まる geht los, 始める fängt jemand an.
1708637440263	近い	nah, in der Nähe	Der Bahnhof ist nah von hier.	
1708637440337	色	Farbe	Der Pullover hat eine schöne Farbe.	
1708637440338	認める	anerkennen, zulassen	Mein Vater hat die Heirat mit ihr anerkannt.	
1708637440339	急	plötzlich, eilig	Am Nachmittag wurde der Himmel plötzlich dunkel.	
1708637440340	向こう	die andere Seite, drüben	Mein Freund ist da drüben.	
1708637440341	求める	verlangen, erstreben	Kinder brauchen die Liebe ihrer Eltern.	
1708637440342	肩	Schulter	Meine Schulter tut weh.	
1708637440343	仲間	Kamerad, Gefährte	Er hat viele Kameraden.	
1708637440344	ようやく	endlich, mit Mühe	Endlich war das Ziel zu sehen.	
1708637440345	思わず	unwillkürlich, ohne es zu wollen	Ich war so froh, dass mir unwillkürlich die Tränen kamen.	
1708637440346	ほとんど	fast, so gut wie	Ich habe fast kein Geld.	
1708637439926	ありがとうございます	vielen Dank (förmlich)	Ach so. Verstanden. Vielen Dank.	
1708637439955	家族	Familie	Die Familie hat ferngesehen.	
1708637440347	突然	jäh, urplötzlich	Er fing urplötzlich an zu rennen.	
1708637440348	自身	selbst (verstärkend), die eigene Person	An dir selbst darfst du nicht zweifeln.	
1708637440349	再び	erneut, ein zweites Mal	Er ist erneut hierher zurückgekommen.	
1708637440350	静か	still, ruhig	Ich mag stille Orte.	
1708637440351	飛ぶ	fliegen	Ein Vogel fliegt.	
1708637440352	白い	weiß	Er hat weiße Zähne.	
1708637440353	届く	ankommen, eintreffen	Gestern kam ein Brief von meinem Vater an.	
1708637440354	生む	gebären, zur Welt bringen	Unsere Katze hat Junge bekommen.	
1708637440355	倒す	umwerfen, zu Fall bringen	Der Skifahrer hat die Stange umgefahren.	
1708637440356	似る	ähneln, gleichen	Ich ähnele meiner Mutter, meine große Schwester dem Vater.	
1708637440357	空気	Luft, Atmosphäre	Auf dem Land ist die Luft sehr gut.	
1708637440358	腰	Hüfte, Kreuz	Seit gestern tut mir das Kreuz weh.	
1708637440359	名	Name (kurz), Ruf	Wie heißt du?	
1708637440360	危険	Gefahr, gefährlich	Auf dieser Straße sind viele Autos, sie ist gefährlich.	
1708637440361	付く	haften, dranbleiben	An meinen Schuhen klebt Schlamm.	Gegenstück zu 付ける: 付く haftet von selbst, 付ける bringt jemand an.
1708637440362	つく	an sein, brennen (Licht)	Im Zimmer brennt das Licht.	Gegenstück zu 点ける: つく ist an, 点ける macht jemand an.
1708637440363	熱い	heiß (zum Anfassen)	Diese Suppe ist sehr heiß.	
1708637440366	慌てる	in Hast geraten, sich aufregen	Wo willst du denn so hastig hin?	
1708637440367	周囲	Umgebung, Umfeld	Wenn du laut sprichst, störst du die Leute ringsum.	
1708637440368	気分	Stimmung, Laune	An Tagen, an denen ich früh aufstehe, ist meine Laune gut.	
1708637440369	事実	Tatsache	Ist das alles Tatsache?	
1708637440370	まず	zunächst, als Erstes	Steck bitte zuerst deine Karte hinein.	
1708637440371	本気	Ernst, ernst gemeint	Nein, ich meine es ernst.	
1708637440372	頷く	nicken	Sie hat mit einem Nicken zugestimmt.	
1708637440373	通り	Straße (in der Stadt), Allee	Das ist die breiteste Straße der Stadt.	
1708637440374	想像	Vorstellung, Einbildung	So etwas kann ich mir nicht vorstellen.	
1708637439978	沢山	eine Menge, reichlich	Ich habe eine Menge Freunde.	
1708637440375	店	Laden, Geschäft	In diesen Laden komme ich oft.	
1708637440376	何だか	irgendwie	Der Teestängel steht aufrecht, irgendwie macht mich das ein bisschen glücklich.	
1708637440377	目的	Ziel, Beweggrund	Ich verstehe nicht, weshalb er gekommen ist.	
1708637440378	眠る	schlummern, tief schlafen	Gestern habe ich acht Stunden geschlafen.	
1708637440379	確か	wenn ich mich recht erinnere, gewiss	Die Besprechung morgen ist, wenn ich mich recht erinnere, ab drei.	
1708637440380	十分	genug, ausreichend	Geld haben wir noch genug.	
1708637440381	料理	Kochen, Küche (Speisen)	Das ist japanische Küche.	
1708637440382	頃	um die Zeit, als	Als Kind habe ich oft in dem Park gespielt.	
1708637440097	妹	jüngere Schwester	Meine kleine Schwester geht in die Grundschule.	
1708637440383	なかなか	beachtlich, gar nicht schlecht	Sie malt richtig gut.	
1708637440384	正直	ehrlich, aufrichtig	Sie ist sehr ehrlich.	
1708637439941	父	Vater (der eigene)	Ich habe meinen Vater sehr lieb.	
1708637440385	身	Leib, die eigene Person	Auf Reisen kommt die eigene Sicherheit zuerst.	
1708637440386	いっぱい	voll, randvoll	Ich bin satt.	
1708637440387	美しい	schön	Dieses Bild ist schön.	
1708637440388	甘い	süß	Dieser Kuchen ist süß, oder?	
1708637440389	むしろ	eher, vielmehr	Er ist eher Künstler als Architekt.	
1708637440390	首	Hals	Der Hals von Giraffen ist lang.	
1708637440391	感情	Gefühlsregung, Emotion	Gefühle sind etwas Kompliziertes.	
1708637440392	周り	Umkreis, ringsherum	Rund um das Haus stehen Kirschbäume.	
1708637440393	方法	Methode, Vorgehen	Sag mir bitte, wie man in Japanisch gut wird.	
1708637440394	もう一度	noch einmal	Ich sage es noch einmal.	
1708637440395	遅い	langsam, spät	Das Auto vor uns ist sehr langsam.	
1708637440396	会話	Unterhaltung, Dialog	Gespräche zwischen Eltern und Kindern sind wichtig.	
1708637440397	合う	passen, zusammenpassen	Diese Schuhe passen mir.	
1708637440398	やって来る	angereist kommen, auftauchen	Aus Frankreich kommt ein Zirkus.	
1708637440399	森	Wald	Ich gehe gern im Wald spazieren.	
1708637440400	動かす	bewegen, in Gang setzen	Wir rücken den großen Tisch alle zusammen.	Gegenstück zu 動く: 動く bewegt sich, 動かす bewegt jemand.
1708637440401	能力	Fähigkeit, Leistungsvermögen	Er ist ein fähiger Mitarbeiter.	
1708637440402	震える	zittern, beben	Ihm war kalt und er zitterte.	
1708637440403	期待	Erwartung, Hoffnung	Alle erwarten etwas von uns.	
1708637440404	無事	wohlbehalten, unversehrt	Ich bin wohlbehalten zu Hause angekommen.	
1708637440405	起こす	hervorrufen, verursachen	Er hat eine Schlägerei ausgelöst.	
1708637440406	起こす	wecken	Weck mich bitte morgen um sechs.	Dasselbe Wort 起こす wie oben: dort löst jemand etwas aus, hier weckt er jemanden.
1708637440407	耳	Ohr, Gehör	Sie hört nicht gut.	
1708637440408	生まれる	geboren werden, zur Welt kommen	Bei einer Freundin ist ein Kind zur Welt gekommen.	Gegenstück zu 生む: 生まれる kommt zur Welt, 生む bringt zur Welt.
1708637440409	移動	Ortswechsel, Fortbewegung	Wir sind mit einem Mietwagen herumgefahren.	
1708637440410	邪魔	Störung, im Weg	Dieses große Gepäckstück ist sehr im Weg.	
1708637440411	遊ぶ	spielen	Die Kinder spielen im Park.	
1708637440412	要る	brauchen, benötigen	Eine Reservierung ist nicht nötig.	
1708637440413	無くなる	ausgehen, verschwunden sein	Mein Geld ist schon ausgegangen.	
1708637440414	唇	Lippe	Ihre Lippen sind wirklich hübsch.	
1708637440415	着る	anziehen, tragen (Kleidung)	Heute trage ich einen Anzug.	
1708637440416	色々	allerlei, verschiedenerlei	Er weiß allerlei Dinge.	
1708637440417	どうぞ	bitte sehr, nur zu	Hier entlang bitte.	
1708637440418	立ち上がる	sich erheben, hochkommen	Er ist plötzlich aufgestanden.	
1708637440419	思い	Gedanke, Empfindung	Ich habe ihn verzweifelt darum gebeten.	
1708637440420	以前	vorher, seinerzeit	Früher hat er in dieser Stadt gewohnt.	
1708637440421	もう少し	noch ein wenig	Sprich bitte noch ein wenig langsamer.	
1708637440422	襲う	überfallen, anfallen	In den Bergen wurden Wanderer von einem Bären angefallen.	
1708637440423	見つかる	gefunden werden, sich finden	Meine Brille findet sich nicht.	Gegenstück zu 見つける: 見つかる findet sich, 見つける findet jemand.
1708637439943	母	Mutter (die eigene)	Gestern habe ich mit meiner Mutter gesprochen.	
1708637439992	調べる	nachschlagen, untersuchen	Wörter, die du nicht verstehst, schlag bitte selbst nach.	
1708637440424	急ぐ	sich beeilen, eilen	Wir haben wenig Zeit, beeil dich bitte.	
1708637440425	せっかく	eigens, wo man schon mal	Du bist schon extra gekommen, dann bleib doch noch ein bisschen.	
1708637440426	降りる	aussteigen, absteigen	Hier steige ich aus dem Bus.	
1708637440427	下りる	hinuntergehen, herabsteigen	Geh bitte die Treppe dort hinunter.	Gleich ausgesprochen wie 降りる (aussteigen), aber ein anderes Zeichen und eine andere Bewegung.
1708637440428	切る	schneiden, abschneiden	Schneide dieses Papier bitte in der Mitte durch.	
1708637440429	事件	Zwischenfall, Kriminalfall	Der Täter des Falls ist noch nicht gefasst.	
1708637440430	返事	Antwort, Rückmeldung	Auf meine Mail antwortet mein Freund einfach nicht.	
1708637440431	酷い	furchtbar, grausam	Im Test gestern hatte ich eine furchtbare Note.	
1708637440432	重い	schwer (im Gewicht)	Dieses Paket ist schwer, oder?	
1708637440433	起こる	geschehen, sich zutragen	Auf dieser Straße geschehen oft Unfälle.	
1708637440434	逆	umgekehrt, entgegengesetzt	Der Bahnhof ist in die andere Richtung.	
1708637440435	納得	Einsehen, Einverständnis	Seine Erklärung hat mich überzeugt.	
1708637440436	楽しむ	genießen, sich vergnügen	Heute möchte ich die Zeit für mich genießen.	
1708637440437	叫ぶ	schreien, aufschreien	Sie hat laut um Hilfe geschrien.	
1708637440438	集まる	sich versammeln, zusammenkommen	Vor dem Bahnhof haben sich viele Leute versammelt.	
1708637440439	構う	sich kümmern, sich scheren um	Man soll sich nicht zu viel um Kinder kümmern.	
1708637440440	王	König	Ich habe das Grab des Königs besichtigt.	
1708637440441	途中	unterwegs, auf halbem Weg	Machen wir unterwegs eine halbe Stunde Pause.	
1708637440442	慣れる	sich gewöhnen	Hast du dich schon an das neue Haus gewöhnt?	
1708637440443	終わり	Schluss, das Ende	Ende dieses Monats fahre ich in mein Land zurück.	
1708637440444	一応	sicherheitshalber, der Form halber	Man sollte ihm sicherheitshalber auch Bescheid sagen.	
1708637440445	引く	ziehen	Diese Tür bitte ziehen.	
1708637440446	海	Meer, See	Das Meer ist weit und groß.	
1708637440447	諦める	aufgeben, sich abfinden	Man darf nicht alles so leicht aufgeben.	
1708637440448	必ず	unbedingt, ganz sicher	Leg bitte unbedingt den Gurt an.	
1708637440449	狙う	anvisieren, anstreben	Nächstes Jahr streben wir den Sieg an.	
1708637440450	いくら	wie viel	Was kosten diese Schuhe?	
